event0,Tsunami,event
event1,earthquake,event
event2,storm,event
event3,mission,event
event4,rescue,event
entity1147,535541861,entity
entity1148,538001656,entity
entity1149,538001836,entity
entity1150,538002591,entity
entity1151,538002635,entity
entity1152,538002815,entity
entity1153,538002823,entity
entity1154,538002869,entity
entity1155,538003042,entity
entity1156,538003140,entity
entity1157,538003181,entity
entity1158,538003241,entity
entity1159,538003274,entity
entity1160,538003499,entity
entity1161,538003501,entity
entity1162,538003562,entity
entity1163,538003673,entity
entity1164,538003716,entity
entity1165,538003750,entity
entity1166,538003936,entity
entity1167,538003998,entity
entity1168,462803135,entity
entity1169,462804209,entity
entity1170,462810245,entity
entity1171,463042101,entity
entity1172,464646466,entity
entity1173,466613223,entity
entity1174,477001400,entity
entity1175,477002300,entity
entity1176,477003200,entity
entity1177,477004300,entity
entity1178,477006600,entity
entity1179,477013700,entity
entity1180,477014400,entity
entity1181,477014600,entity
entity1182,477014700,entity
entity1183,477016300,entity
entity1184,477024900,entity
entity1185,477036500,entity
entity1186,477040800,entity
entity1187,477043400,entity
entity1188,477047100,entity
entity1189,477056100,entity
entity1190,477057200,entity
entity1191,477066600,entity
entity1192,477067800,entity
entity1193,477077100,entity
entity1194,477077600,entity
entity1195,477081100,entity
entity1196,477089200,entity
entity1197,477089300,entity
entity1198,477091300,entity
entity1199,477091500,entity
entity1200,477096300,entity
entity1201,477102400,entity
entity1202,477105800,entity
entity1203,477107900,entity
entity1204,477108600,entity
entity1205,477109500,entity
entity1206,477109800,entity
entity1207,477111700,entity
entity1208,477112300,entity
entity1209,477112500,entity
entity1210,477112600,entity
entity1211,477129300,entity
entity1212,477131200,entity
entity1213,477131500,entity
entity1214,477135200,entity
entity1215,477136300,entity
entity1216,477136700,entity
entity1217,477141700,entity
entity1218,477142100,entity
entity1219,477143800,entity
entity1220,477144500,entity
entity1221,477151100,entity
entity1222,477151600,entity
entity1223,477154100,entity
entity1224,477154400,entity
entity1225,477159700,entity
entity1226,477159900,entity
entity1227,477160200,entity
entity1228,477168500,entity
entity1229,477172200,entity
